PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,AgeMissing,Ticket_clean,TicketPrefix,FareMissing,CabinKnown,CabinDeck,FamilySize,IsAlone,LogFare,FarePerPerson,TicketGroupSize,TicketGroupFarePerPerson,AgeBand,FareBand,Sex_Pclass,Sex_AgeBand,Embarked_Pclass,Pclass_FareBand,Survived
667,2,male,25.0,0,0,13.0,S,0,234686,NONE,0,0,Unknown,1,1,2.6390573296152584,13.0,1,13.0,"(20.0, 25.0]","(10.5, 21.679]",male_2,"male_(20.0, 25.0]",S_2,"2_(10.5, 21.679]",0
668,3,male,25.0,0,0,7.775,S,1,312993,NONE,0,0,Unknown,1,1,2.1719067693519296,7.775,1,7.775,"(20.0, 25.0]","(-0.001, 7.854]",male_3,"male_(20.0, 25.0]",S_3,"3_(-0.001, 7.854]",0
669,3,male,43.0,0,0,8.05,S,0,A 5 3536,A,0,0,Unknown,1,1,2.2027647577118348,8.05,1,8.05,"(40.0, 80.0]","(7.854, 10.5]",male_3,"male_(40.0, 80.0]",S_3,"3_(7.854, 10.5]",0
670,1,female,35.0,1,0,52.0,S,1,19996,NONE,0,1,C,2,0,3.970291913552122,26.0,2,26.0,"(30.0, 40.0]","(39.688, 512.329]",female_1,"female_(30.0, 40.0]",S_1,"1_(39.688, 512.329]",1
671,2,female,40.0,1,1,39.0,S,0,29750,NONE,0,0,Unknown,3,0,3.688879454113936,13.0,2,19.5,"(30.0, 40.0]","(21.679, 39.688]",female_2,"female_(30.0, 40.0]",S_2,"2_(21.679, 39.688]",1
672,1,male,31.0,1,0,52.0,S,0,F C 12750,OTHER,0,1,B,2,0,3.970291913552122,26.0,1,52.0,"(30.0, 40.0]","(39.688, 512.329]",male_1,"male_(30.0, 40.0]",S_1,"1_(39.688, 512.329]",0
673,2,male,70.0,0,0,10.5,S,0,C A 24580,C,0,0,Unknown,1,1,2.4423470353692043,10.5,1,10.5,"(40.0, 80.0]","(7.854, 10.5]",male_2,"male_(40.0, 80.0]",S_2,"2_(7.854, 10.5]",0
674,2,male,31.0,0,0,13.0,S,0,244270,NONE,0,0,Unknown,1,1,2.6390573296152584,13.0,1,13.0,"(30.0, 40.0]","(10.5, 21.679]",male_2,"male_(30.0, 40.0]",S_2,"2_(10.5, 21.679]",1
675,2,male,30.0,0,0,0.0,S,1,239856,NONE,0,0,Unknown,1,1,0.0,0.0,1,0.0,"(25.0, 30.0]","(-0.001, 7.854]",male_2,"male_(25.0, 30.0]",S_2,"2_(-0.001, 7.854]",0
676,3,male,18.0,0,0,7.775,S,0,349912,NONE,0,0,Unknown,1,1,2.1719067693519296,7.775,1,7.775,"(0.419, 20.0]","(-0.001, 7.854]",male_3,"male_(0.419, 20.0]",S_3,"3_(-0.001, 7.854]",0
677,3,male,24.5,0,0,8.05,S,0,342826,NONE,0,0,Unknown,1,1,2.2027647577118348,8.05,1,8.05,"(20.0, 25.0]","(7.854, 10.5]",male_3,"male_(20.0, 25.0]",S_3,"3_(7.854, 10.5]",0
678,3,female,18.0,0,0,9.8417,S,0,4138,NONE,0,0,Unknown,1,1,2.383399810283765,9.8417,1,9.8417,"(0.419, 20.0]","(7.854, 10.5]",female_3,"female_(0.419, 20.0]",S_3,"3_(7.854, 10.5]",1
679,3,female,43.0,1,6,46.9,S,0,CA 2144,CA,0,0,Unknown,8,0,3.8691155044168695,5.8625,6,7.816666666666666,"(40.0, 80.0]","(39.688, 512.329]",female_3,"female_(40.0, 80.0]",S_3,"3_(39.688, 512.329]",0
680,1,male,36.0,0,1,512.3292,C,0,PC 17755,PC,0,1,B,2,0,6.240917354759096,256.1646,3,170.7764,"(30.0, 40.0]","(39.688, 512.329]",male_1,"male_(30.0, 40.0]",C_1,"1_(39.688, 512.329]",1
681,3,female,21.5,0,0,8.1375,Q,1,330935,NONE,0,0,Unknown,1,1,2.212386825075897,8.1375,1,8.1375,"(20.0, 25.0]","(7.854, 10.5]",female_3,"female_(20.0, 25.0]",Q_3,"3_(7.854, 10.5]",0
682,1,male,27.0,0,0,76.7292,C,0,PC 17572,PC,0,1,D,1,1,4.353230991152628,76.7292,3,25.576400000000003,"(25.0, 30.0]","(39.688, 512.329]",male_1,"male_(25.0, 30.0]",C_1,"1_(39.688, 512.329]",1
683,3,male,20.0,0,0,9.225,S,0,6563,NONE,0,0,Unknown,1,1,2.324835701928865,9.225,1,9.225,"(0.419, 20.0]","(7.854, 10.5]",male_3,"male_(0.419, 20.0]",S_3,"3_(7.854, 10.5]",0
684,3,male,14.0,5,2,46.9,S,0,CA 2144,CA,0,0,Unknown,8,0,3.8691155044168695,5.8625,6,7.816666666666666,"(0.419, 20.0]","(39.688, 512.329]",male_3,"male_(0.419, 20.0]",S_3,"3_(39.688, 512.329]",0
685,2,male,60.0,1,1,39.0,S,0,29750,NONE,0,0,Unknown,3,0,3.688879454113936,13.0,2,19.5,"(40.0, 80.0]","(21.679, 39.688]",male_2,"male_(40.0, 80.0]",S_2,"2_(21.679, 39.688]",0
686,2,male,25.0,1,2,41.5792,C,0,SC Paris 2123,SC,0,0,Unknown,4,0,3.751365871125377,10.3948,3,13.859733333333333,"(20.0, 25.0]","(39.688, 512.329]",male_2,"male_(20.0, 25.0]",C_2,"2_(39.688, 512.329]",0
687,3,male,14.0,4,1,39.6875,S,0,3101295,NONE,0,0,Unknown,6,0,3.705920919968788,6.614583333333333,6,6.614583333333333,"(0.419, 20.0]","(21.679, 39.688]",male_3,"male_(0.419, 20.0]",S_3,"3_(21.679, 39.688]",0
688,3,male,19.0,0,0,10.1708,S,0,349228,NONE,0,0,Unknown,1,1,2.413303230928308,10.1708,1,10.1708,"(0.419, 20.0]","(7.854, 10.5]",male_3,"male_(0.419, 20.0]",S_3,"3_(7.854, 10.5]",0
689,3,male,18.0,0,0,7.7958,S,0,350036,NONE,0,0,Unknown,1,1,2.174274334826008,7.7958,1,7.7958,"(0.419, 20.0]","(-0.001, 7.854]",male_3,"male_(0.419, 20.0]",S_3,"3_(-0.001, 7.854]",0
690,1,female,15.0,0,1,211.3375,S,0,24160,NONE,0,1,B,2,0,5.35817698994543,105.66875,3,70.44583333333334,"(0.419, 20.0]","(39.688, 512.329]",female_1,"female_(0.419, 20.0]",S_1,"1_(39.688, 512.329]",1
691,1,male,31.0,1,0,57.0,S,0,17474,NONE,0,1,B,2,0,4.060443010546419,28.5,2,28.5,"(30.0, 40.0]","(39.688, 512.329]",male_1,"male_(30.0, 40.0]",S_1,"1_(39.688, 512.329]",1
692,3,female,4.0,0,1,13.4167,C,0,349256,NONE,0,0,Unknown,2,0,2.668387256845834,6.70835,1,13.4167,"(0.419, 20.0]","(10.5, 21.679]",female_3,"female_(0.419, 20.0]",C_3,"3_(10.5, 21.679]",1
693,3,male,25.0,0,0,56.4958,S,1,1601,NONE,0,0,Unknown,1,1,4.05171190165724,56.4958,7,8.070828571428573,"(20.0, 25.0]","(39.688, 512.329]",male_3,"male_(20.0, 25.0]",S_3,"3_(39.688, 512.329]",1
694,3,male,25.0,0,0,7.225,C,0,2672,NONE,0,0,Unknown,1,1,2.107178296651436,7.225,1,7.225,"(20.0, 25.0]","(-0.001, 7.854]",male_3,"male_(20.0, 25.0]",C_3,"3_(-0.001, 7.854]",0
695,1,male,60.0,0,0,26.55,S,0,113800,NONE,0,0,Unknown,1,1,3.316002535598924,26.55,1,26.55,"(40.0, 80.0]","(21.679, 39.688]",male_1,"male_(40.0, 80.0]",S_1,"1_(21.679, 39.688]",0
696,2,male,52.0,0,0,13.5,S,0,248731,NONE,0,0,Unknown,1,1,2.6741486494265287,13.5,1,13.5,"(40.0, 80.0]","(10.5, 21.679]",male_2,"male_(40.0, 80.0]",S_2,"2_(10.5, 21.679]",0
697,3,male,44.0,0,0,8.05,S,0,363592,NONE,0,0,Unknown,1,1,2.2027647577118348,8.05,1,8.05,"(40.0, 80.0]","(7.854, 10.5]",male_3,"male_(40.0, 80.0]",S_3,"3_(7.854, 10.5]",0
698,3,female,21.5,0,0,7.7333,Q,1,35852,NONE,0,0,Unknown,1,1,2.167143305297764,7.7333,1,7.7333,"(20.0, 25.0]","(-0.001, 7.854]",female_3,"female_(20.0, 25.0]",Q_3,"3_(-0.001, 7.854]",1
699,1,male,49.0,1,1,110.8833,C,0,17421,NONE,0,1,C,3,0,4.717456363787216,36.9611,4,27.720825,"(40.0, 80.0]","(39.688, 512.329]",male_1,"male_(40.0, 80.0]",C_1,"1_(39.688, 512.329]",0
700,3,male,42.0,0,0,7.65,S,0,348121,NONE,0,1,F,1,1,2.157559320943788,7.65,1,7.65,"(40.0, 80.0]","(-0.001, 7.854]",male_3,"male_(40.0, 80.0]",S_3,"3_(-0.001, 7.854]",0
701,1,female,18.0,1,0,227.525,C,0,PC 17757,PC,0,1,C,2,0,5.4316456135398825,113.7625,4,56.88125,"(0.419, 20.0]","(39.688, 512.329]",female_1,"female_(0.419, 20.0]",C_1,"1_(39.688, 512.329]",1
702,1,male,35.0,0,0,26.2875,S,0,PC 17475,PC,0,1,E,1,1,3.3064287218760624,26.2875,1,26.2875,"(30.0, 40.0]","(21.679, 39.688]",male_1,"male_(30.0, 40.0]",S_1,"1_(21.679, 39.688]",1
703,3,female,18.0,0,1,14.4542,C,0,2691,NONE,0,0,Unknown,2,0,2.737880811060884,7.2271,2,7.2271,"(0.419, 20.0]","(10.5, 21.679]",female_3,"female_(0.419, 20.0]",C_3,"3_(10.5, 21.679]",0
704,3,male,25.0,0,0,7.7417,Q,0,36864,NONE,0,0,Unknown,1,1,2.1681046787623672,7.7417,1,7.7417,"(20.0, 25.0]","(-0.001, 7.854]",male_3,"male_(20.0, 25.0]",Q_3,"3_(-0.001, 7.854]",0
705,3,male,26.0,1,0,7.8542,S,0,350025,NONE,0,0,Unknown,2,0,2.180891922715322,3.9271,1,7.8542,"(25.0, 30.0]","(-0.001, 7.854]",male_3,"male_(25.0, 30.0]",S_3,"3_(-0.001, 7.854]",0
706,2,male,39.0,0,0,26.0,S,0,250655,NONE,0,0,Unknown,1,1,3.295836866004329,26.0,2,13.0,"(30.0, 40.0]","(21.679, 39.688]",male_2,"male_(30.0, 40.0]",S_2,"2_(21.679, 39.688]",0
707,2,female,45.0,0,0,13.5,S,0,223596,NONE,0,0,Unknown,1,1,2.6741486494265287,13.5,1,13.5,"(40.0, 80.0]","(10.5, 21.679]",female_2,"female_(40.0, 80.0]",S_2,"2_(10.5, 21.679]",1
708,1,male,42.0,0,0,26.2875,S,0,PC 17476,PC,0,1,E,1,1,3.3064287218760624,26.2875,1,26.2875,"(40.0, 80.0]","(21.679, 39.688]",male_1,"male_(40.0, 80.0]",S_1,"1_(21.679, 39.688]",1
709,1,female,22.0,0,0,151.55,S,0,113781,NONE,0,0,Unknown,1,1,5.027492411162679,151.55,4,37.8875,"(20.0, 25.0]","(39.688, 512.329]",female_1,"female_(20.0, 25.0]",S_1,"1_(39.688, 512.329]",1
710,3,male,25.0,1,1,15.2458,C,1,2661,NONE,0,0,Unknown,3,0,2.787834413830345,5.081933333333333,2,7.6229,"(20.0, 25.0]","(10.5, 21.679]",male_3,"male_(20.0, 25.0]",C_3,"3_(10.5, 21.679]",1
711,1,female,24.0,0,0,49.5042,C,0,PC 17482,PC,0,1,C,1,1,3.922056501139853,49.5042,1,49.5042,"(20.0, 25.0]","(39.688, 512.329]",female_1,"female_(20.0, 25.0]",C_1,"1_(39.688, 512.329]",1
712,1,male,40.0,0,0,26.55,S,1,113028,NONE,0,1,C,1,1,3.316002535598924,26.55,1,26.55,"(30.0, 40.0]","(21.679, 39.688]",male_1,"male_(30.0, 40.0]",S_1,"1_(21.679, 39.688]",0
713,1,male,48.0,1,0,52.0,S,0,19996,NONE,0,1,C,2,0,3.970291913552122,26.0,2,26.0,"(40.0, 80.0]","(39.688, 512.329]",male_1,"male_(40.0, 80.0]",S_1,"1_(39.688, 512.329]",1
714,3,male,29.0,0,0,9.4833,S,0,7545,NONE,0,0,Unknown,1,1,2.3497835148230464,9.4833,1,9.4833,"(25.0, 30.0]","(7.854, 10.5]",male_3,"male_(25.0, 30.0]",S_3,"3_(7.854, 10.5]",0
715,2,male,52.0,0,0,13.0,S,0,250647,NONE,0,0,Unknown,1,1,2.6390573296152584,13.0,2,6.5,"(40.0, 80.0]","(10.5, 21.679]",male_2,"male_(40.0, 80.0]",S_2,"2_(10.5, 21.679]",0
716,3,male,19.0,0,0,7.65,S,0,348124,NONE,0,1,F,1,1,2.157559320943788,7.65,1,7.65,"(0.419, 20.0]","(-0.001, 7.854]",male_3,"male_(0.419, 20.0]",S_3,"3_(-0.001, 7.854]",0
717,1,female,38.0,0,0,227.525,C,0,PC 17757,PC,0,1,C,1,1,5.4316456135398825,227.525,4,56.88125,"(30.0, 40.0]","(39.688, 512.329]",female_1,"female_(30.0, 40.0]",C_1,"1_(39.688, 512.329]",1
718,2,female,27.0,0,0,10.5,S,0,34218,NONE,0,1,E,1,1,2.4423470353692043,10.5,1,10.5,"(25.0, 30.0]","(7.854, 10.5]",female_2,"female_(25.0, 30.0]",S_2,"2_(7.854, 10.5]",1
719,3,male,25.0,0,0,15.5,Q,1,36568,NONE,0,0,Unknown,1,1,2.803360380906535,15.5,1,15.5,"(20.0, 25.0]","(10.5, 21.679]",male_3,"male_(20.0, 25.0]",Q_3,"3_(10.5, 21.679]",0
720,3,male,33.0,0,0,7.775,S,0,347062,NONE,0,0,Unknown,1,1,2.1719067693519296,7.775,1,7.775,"(30.0, 40.0]","(-0.001, 7.854]",male_3,"male_(30.0, 40.0]",S_3,"3_(-0.001, 7.854]",0
721,2,female,6.0,0,1,33.0,S,0,248727,NONE,0,0,Unknown,2,0,3.5263605246161616,16.5,3,11.0,"(0.419, 20.0]","(21.679, 39.688]",female_2,"female_(0.419, 20.0]",S_2,"2_(21.679, 39.688]",1
722,3,male,17.0,1,0,7.0542,S,0,350048,NONE,0,0,Unknown,2,0,2.086193694502369,3.5271,1,7.0542,"(0.419, 20.0]","(-0.001, 7.854]",male_3,"male_(0.419, 20.0]",S_3,"3_(-0.001, 7.854]",0
723,2,male,34.0,0,0,13.0,S,0,12233,NONE,0,0,Unknown,1,1,2.6390573296152584,13.0,1,13.0,"(30.0, 40.0]","(10.5, 21.679]",male_2,"male_(30.0, 40.0]",S_2,"2_(10.5, 21.679]",0
724,2,male,50.0,0,0,13.0,S,0,250643,NONE,0,0,Unknown,1,1,2.6390573296152584,13.0,1,13.0,"(40.0, 80.0]","(10.5, 21.679]",male_2,"male_(40.0, 80.0]",S_2,"2_(10.5, 21.679]",0
725,1,male,27.0,1,0,53.1,S,0,113806,NONE,0,1,E,2,0,3.990834185852436,26.55,2,26.55,"(25.0, 30.0]","(39.688, 512.329]",male_1,"male_(25.0, 30.0]",S_1,"1_(39.688, 512.329]",1
726,3,male,20.0,0,0,8.6625,S,0,315094,NONE,0,0,Unknown,1,1,2.2682524139135403,8.6625,1,8.6625,"(0.419, 20.0]","(7.854, 10.5]",male_3,"male_(0.419, 20.0]",S_3,"3_(7.854, 10.5]",0
727,2,female,30.0,3,0,21.0,S,0,31027,NONE,0,0,Unknown,4,0,3.091042453358316,5.25,2,10.5,"(25.0, 30.0]","(10.5, 21.679]",female_2,"female_(25.0, 30.0]",S_2,"2_(10.5, 21.679]",1
728,3,female,21.5,0,0,7.7375,Q,1,36866,NONE,0,0,Unknown,1,1,2.1676241075599285,7.7375,1,7.7375,"(20.0, 25.0]","(-0.001, 7.854]",female_3,"female_(20.0, 25.0]",Q_3,"3_(-0.001, 7.854]",1
729,2,male,25.0,1,0,26.0,S,0,236853,NONE,0,0,Unknown,2,0,3.295836866004329,13.0,1,26.0,"(20.0, 25.0]","(21.679, 39.688]",male_2,"male_(20.0, 25.0]",S_2,"2_(21.679, 39.688]",0
730,3,female,25.0,1,0,7.925,S,0,STON O2 3101271,STON,0,0,Unknown,2,0,2.188856327665703,3.9625,1,7.925,"(20.0, 25.0]","(7.854, 10.5]",female_3,"female_(20.0, 25.0]",S_3,"3_(7.854, 10.5]",0
731,1,female,29.0,0,0,211.3375,S,0,24160,NONE,0,1,B,1,1,5.35817698994543,211.3375,3,70.44583333333334,"(25.0, 30.0]","(39.688, 512.329]",female_1,"female_(25.0, 30.0]",S_1,"1_(39.688, 512.329]",1
732,3,male,11.0,0,0,18.7875,C,0,2699,NONE,0,0,Unknown,1,1,2.9850504252071306,18.7875,2,9.39375,"(0.419, 20.0]","(10.5, 21.679]",male_3,"male_(0.419, 20.0]",C_3,"3_(10.5, 21.679]",0
733,2,male,30.0,0,0,0.0,S,1,239855,NONE,0,0,Unknown,1,1,0.0,0.0,1,0.0,"(25.0, 30.0]","(-0.001, 7.854]",male_2,"male_(25.0, 30.0]",S_2,"2_(-0.001, 7.854]",0
734,2,male,23.0,0,0,13.0,S,0,28425,NONE,0,0,Unknown,1,1,2.6390573296152584,13.0,1,13.0,"(20.0, 25.0]","(10.5, 21.679]",male_2,"male_(20.0, 25.0]",S_2,"2_(10.5, 21.679]",0
735,2,male,23.0,0,0,13.0,S,0,233639,NONE,0,0,Unknown,1,1,2.6390573296152584,13.0,1,13.0,"(20.0, 25.0]","(10.5, 21.679]",male_2,"male_(20.0, 25.0]",S_2,"2_(10.5, 21.679]",0
736,3,male,28.5,0,0,16.1,S,0,54636,NONE,0,0,Unknown,1,1,2.8390784635086144,16.1,2,8.05,"(25.0, 30.0]","(10.5, 21.679]",male_3,"male_(25.0, 30.0]",S_3,"3_(10.5, 21.679]",0
737,3,female,48.0,1,3,34.375,S,0,W C 6608,W,0,0,Unknown,5,0,3.566005355963401,6.875,4,8.59375,"(40.0, 80.0]","(21.679, 39.688]",female_3,"female_(40.0, 80.0]",S_3,"3_(21.679, 39.688]",0
738,1,male,35.0,0,0,512.3292,C,0,PC 17755,PC,0,1,B,1,1,6.240917354759096,512.3292,3,170.7764,"(30.0, 40.0]","(39.688, 512.329]",male_1,"male_(30.0, 40.0]",C_1,"1_(39.688, 512.329]",1
739,3,male,25.0,0,0,7.8958,S,1,349201,NONE,0,0,Unknown,1,1,2.1855792552411137,7.8958,1,7.8958,"(20.0, 25.0]","(7.854, 10.5]",male_3,"male_(20.0, 25.0]",S_3,"3_(7.854, 10.5]",0
740,3,male,25.0,0,0,7.8958,S,1,349218,NONE,0,0,Unknown,1,1,2.1855792552411137,7.8958,1,7.8958,"(20.0, 25.0]","(7.854, 10.5]",male_3,"male_(20.0, 25.0]",S_3,"3_(7.854, 10.5]",0
741,1,male,40.0,0,0,30.0,S,1,16988,NONE,0,1,D,1,1,3.4339872044851463,30.0,1,30.0,"(30.0, 40.0]","(21.679, 39.688]",male_1,"male_(30.0, 40.0]",S_1,"1_(21.679, 39.688]",1
742,1,male,36.0,1,0,78.85,S,0,19877,NONE,0,1,C,2,0,4.380149874661021,39.425,2,39.425,"(30.0, 40.0]","(39.688, 512.329]",male_1,"male_(30.0, 40.0]",S_1,"1_(39.688, 512.329]",0
743,1,female,21.0,2,2,262.375,C,0,PC 17608,PC,0,1,B,5,0,5.5735788721243535,52.475,2,131.1875,"(20.0, 25.0]","(39.688, 512.329]",female_1,"female_(20.0, 25.0]",C_1,"1_(39.688, 512.329]",1
744,3,male,24.0,1,0,16.1,S,0,376566,NONE,0,0,Unknown,2,0,2.8390784635086144,8.05,1,16.1,"(20.0, 25.0]","(10.5, 21.679]",male_3,"male_(20.0, 25.0]",S_3,"3_(10.5, 21.679]",0
745,3,male,31.0,0,0,7.925,S,0,STON O 2 3101288,STON,0,0,Unknown,1,1,2.188856327665703,7.925,1,7.925,"(30.0, 40.0]","(7.854, 10.5]",male_3,"male_(30.0, 40.0]",S_3,"3_(7.854, 10.5]",1
746,1,male,70.0,1,1,71.0,S,0,WE P 5735,OTHER,0,1,B,3,0,4.276666119016055,23.666666666666668,2,35.5,"(40.0, 80.0]","(39.688, 512.329]",male_1,"male_(40.0, 80.0]",S_1,"1_(39.688, 512.329]",0
747,3,male,16.0,1,1,20.25,S,0,C A 2673,C,0,0,Unknown,3,0,3.056356895370426,6.75,2,10.125,"(0.419, 20.0]","(10.5, 21.679]",male_3,"male_(0.419, 20.0]",S_3,"3_(10.5, 21.679]",0
748,2,female,30.0,0,0,13.0,S,0,250648,NONE,0,0,Unknown,1,1,2.6390573296152584,13.0,1,13.0,"(25.0, 30.0]","(10.5, 21.679]",female_2,"female_(25.0, 30.0]",S_2,"2_(10.5, 21.679]",1
749,1,male,19.0,1,0,53.1,S,0,113773,NONE,0,1,D,2,0,3.990834185852436,26.55,1,53.1,"(0.419, 20.0]","(39.688, 512.329]",male_1,"male_(0.419, 20.0]",S_1,"1_(39.688, 512.329]",0
750,3,male,31.0,0,0,7.75,Q,0,335097,NONE,0,0,Unknown,1,1,2.169053700369523,7.75,1,7.75,"(30.0, 40.0]","(-0.001, 7.854]",male_3,"male_(30.0, 40.0]",Q_3,"3_(-0.001, 7.854]",0
751,2,female,4.0,1,1,23.0,S,0,29103,NONE,0,0,Unknown,3,0,3.1780538303479458,7.666666666666667,1,23.0,"(0.419, 20.0]","(21.679, 39.688]",female_2,"female_(0.419, 20.0]",S_2,"2_(21.679, 39.688]",1
752,3,male,6.0,0,1,12.475,S,0,392096,NONE,0,1,E,2,0,2.600836116795061,6.2375,2,6.2375,"(0.419, 20.0]","(10.5, 21.679]",male_3,"male_(0.419, 20.0]",S_3,"3_(10.5, 21.679]",1
753,3,male,33.0,0,0,9.5,S,0,345780,NONE,0,0,Unknown,1,1,2.3513752571634776,9.5,1,9.5,"(30.0, 40.0]","(7.854, 10.5]",male_3,"male_(30.0, 40.0]",S_3,"3_(7.854, 10.5]",0
754,3,male,23.0,0,0,7.8958,S,0,349204,NONE,0,0,Unknown,1,1,2.1855792552411137,7.8958,1,7.8958,"(20.0, 25.0]","(7.854, 10.5]",male_3,"male_(20.0, 25.0]",S_3,"3_(7.854, 10.5]",0
755,2,female,48.0,1,2,65.0,S,0,220845,NONE,0,0,Unknown,4,0,4.189654742026425,16.25,2,32.5,"(40.0, 80.0]","(39.688, 512.329]",female_2,"female_(40.0, 80.0]",S_2,"2_(39.688, 512.329]",1
756,2,male,0.67,1,1,14.5,S,0,250649,NONE,0,0,Unknown,3,0,2.740840023925201,4.833333333333333,2,7.25,"(0.419, 20.0]","(10.5, 21.679]",male_2,"male_(0.419, 20.0]",S_2,"2_(10.5, 21.679]",1
757,3,male,28.0,0,0,7.7958,S,0,350042,NONE,0,0,Unknown,1,1,2.174274334826008,7.7958,1,7.7958,"(25.0, 30.0]","(-0.001, 7.854]",male_3,"male_(25.0, 30.0]",S_3,"3_(-0.001, 7.854]",0
758,2,male,18.0,0,0,11.5,S,0,29108,NONE,0,0,Unknown,1,1,2.525728644308256,11.5,1,11.5,"(0.419, 20.0]","(10.5, 21.679]",male_2,"male_(0.419, 20.0]",S_2,"2_(10.5, 21.679]",0
759,3,male,34.0,0,0,8.05,S,0,363294,NONE,0,0,Unknown,1,1,2.2027647577118348,8.05,1,8.05,"(30.0, 40.0]","(7.854, 10.5]",male_3,"male_(30.0, 40.0]",S_3,"3_(7.854, 10.5]",0
760,1,female,33.0,0,0,86.5,S,0,110152,NONE,0,1,B,1,1,4.471638793363569,86.5,3,28.83333333333333,"(30.0, 40.0]","(39.688, 512.329]",female_1,"female_(30.0, 40.0]",S_1,"1_(39.688, 512.329]",1
761,3,male,25.0,0,0,14.5,S,1,358585,NONE,0,0,Unknown,1,1,2.740840023925201,14.5,2,7.25,"(20.0, 25.0]","(10.5, 21.679]",male_3,"male_(20.0, 25.0]",S_3,"3_(10.5, 21.679]",0
762,3,male,41.0,0,0,7.125,S,0,SOTON O2 3101272,SOTON,0,0,Unknown,1,1,2.094945728215801,7.125,1,7.125,"(40.0, 80.0]","(-0.001, 7.854]",male_3,"male_(40.0, 80.0]",S_3,"3_(-0.001, 7.854]",0
763,3,male,20.0,0,0,7.2292,C,0,2663,NONE,0,0,Unknown,1,1,2.1076888046179385,7.2292,1,7.2292,"(0.419, 20.0]","(-0.001, 7.854]",male_3,"male_(0.419, 20.0]",C_3,"3_(-0.001, 7.854]",1
764,1,female,36.0,1,2,120.0,S,0,113760,NONE,0,1,B,4,0,4.795790545596741,30.0,4,30.0,"(30.0, 40.0]","(39.688, 512.329]",female_1,"female_(30.0, 40.0]",S_1,"1_(39.688, 512.329]",1
765,3,male,16.0,0,0,7.775,S,0,347074,NONE,0,0,Unknown,1,1,2.1719067693519296,7.775,1,7.775,"(0.419, 20.0]","(-0.001, 7.854]",male_3,"male_(0.419, 20.0]",S_3,"3_(-0.001, 7.854]",0
766,1,female,51.0,1,0,77.9583,S,0,13502,NONE,0,1,D,2,0,4.368919865004903,38.97915,3,25.9861,"(40.0, 80.0]","(39.688, 512.329]",female_1,"female_(40.0, 80.0]",S_1,"1_(39.688, 512.329]",1
767,1,male,40.0,0,0,39.6,C,1,112379,NONE,0,0,Unknown,1,1,3.703768066607687,39.6,1,39.6,"(30.0, 40.0]","(21.679, 39.688]",male_1,"male_(30.0, 40.0]",C_1,"1_(21.679, 39.688]",0
768,3,female,30.5,0,0,7.75,Q,0,364850,NONE,0,0,Unknown,1,1,2.169053700369523,7.75,1,7.75,"(30.0, 40.0]","(-0.001, 7.854]",female_3,"female_(30.0, 40.0]",Q_3,"3_(-0.001, 7.854]",0
769,3,male,25.0,1,0,24.15,Q,1,371110,NONE,0,0,Unknown,2,0,3.224857896545748,12.075,3,8.049999999999999,"(20.0, 25.0]","(21.679, 39.688]",male_3,"male_(20.0, 25.0]",Q_3,"3_(21.679, 39.688]",0
770,3,male,32.0,0,0,8.3625,S,0,8471,NONE,0,0,Unknown,1,1,2.236712348843338,8.3625,1,8.3625,"(30.0, 40.0]","(7.854, 10.5]",male_3,"male_(30.0, 40.0]",S_3,"3_(7.854, 10.5]",0
771,3,male,24.0,0,0,9.5,S,0,345781,NONE,0,0,Unknown,1,1,2.3513752571634776,9.5,1,9.5,"(20.0, 25.0]","(7.854, 10.5]",male_3,"male_(20.0, 25.0]",S_3,"3_(7.854, 10.5]",0
772,3,male,48.0,0,0,7.8542,S,0,350047,NONE,0,0,Unknown,1,1,2.180891922715322,7.8542,1,7.8542,"(40.0, 80.0]","(-0.001, 7.854]",male_3,"male_(40.0, 80.0]",S_3,"3_(-0.001, 7.854]",0
773,2,female,57.0,0,0,10.5,S,0,S O P P 3,S,0,1,E,1,1,2.4423470353692043,10.5,2,5.25,"(40.0, 80.0]","(7.854, 10.5]",female_2,"female_(40.0, 80.0]",S_2,"2_(7.854, 10.5]",0
774,3,male,25.0,0,0,7.225,C,1,2674,NONE,0,0,Unknown,1,1,2.107178296651436,7.225,1,7.225,"(20.0, 25.0]","(-0.001, 7.854]",male_3,"male_(20.0, 25.0]",C_3,"3_(-0.001, 7.854]",0
775,2,female,54.0,1,3,23.0,S,0,29105,NONE,0,0,Unknown,5,0,3.1780538303479458,4.6,1,23.0,"(40.0, 80.0]","(21.679, 39.688]",female_2,"female_(40.0, 80.0]",S_2,"2_(21.679, 39.688]",1
776,3,male,18.0,0,0,7.75,S,0,347078,NONE,0,0,Unknown,1,1,2.169053700369523,7.75,1,7.75,"(0.419, 20.0]","(-0.001, 7.854]",male_3,"male_(0.419, 20.0]",S_3,"3_(-0.001, 7.854]",0
777,3,male,25.0,0,0,7.75,Q,1,383121,NONE,0,1,F,1,1,2.169053700369523,7.75,1,7.75,"(20.0, 25.0]","(-0.001, 7.854]",male_3,"male_(20.0, 25.0]",Q_3,"3_(-0.001, 7.854]",0
778,3,female,5.0,0,0,12.475,S,0,364516,NONE,0,0,Unknown,1,1,2.600836116795061,12.475,2,6.2375,"(0.419, 20.0]","(10.5, 21.679]",female_3,"female_(0.419, 20.0]",S_3,"3_(10.5, 21.679]",1
